"","751585__853_39491","46503__820_28116","357276__33039_40518","47678__1680_45851","853__39491","39485__28117_457412","820__28116","33039__40518","46506__487174","28117__457412","1680__45851"
"ERR209687",-5.88492840886202,0,-2.62781179416226,0,-0.141579738587553,5.34083976291083,0,4.55150354021777,0,0,0
"ERR209688",-5.40012722944322,0,2.60101497178898,0,0.362884968968191,-2.84999103467227,0,4.52237698910629,0,4.93632927316816,0
"ERR209689",-2.58650291764343,-2.68822784893445,2.84381288642292,0,-4.47995446728355,-2.54934232661848,4.65614721667607,4.4444621945547,0,4.41559043558905,0
"ERR209694",-5.62467482172776,0,-5.67195050579567,0,-1.09135476397775,0,0,-0.458174072872905,4.93033152466928,0,0
"ERR209702",-3.02939329968663,0,-2.79823477386568,-2.70245955469165,5.24706311116598,-2.81177823074452,0,-4.84668479984136,0,-4.87014275526564,4.6807972541259
"ERR209703",-2.98891065284185,0,-2.8052655851464,-2.63837072502548,5.17694511000594,-2.82495381049272,0,-4.85886252219801,0,-4.89296352880868,4.56979214494646
"ERR209704",-0.0238363710679241,0,0,0,-0.0209506330386086,5.14623424423558,0,0,0,0,0
"ERR209705",-0.0275599889110327,0,0,0,-0.154662842362093,4.73379676577193,0,0,0,0,0
"ERR209712",-5.39596767651787,0,0,-6.22804907659525,0.251649311118022,0,0,0,0,0,0.157718830078899
"ERR209713",-5.37637688022662,0,0,-6.20051789926222,0.15704439905564,0,0,0,0,0,0.0230226631191692
"ERR209714",-5.29673571930715,0,-5.52230020900777,0,-0.420205103149172,2.23023303831277,0,-0.70650393678579,0,4.81795719617195,0
"ERR209718",-3.20488797969029,0,-6.10761635746136,0,-5.55102881339035,-2.97298888257264,0,0.443951460795147,4.15575365544944,-5.14936779495323,0
"ERR209719",0,4.93490623958987,-2.4986333970866,4.88212712543284,0,-2.46450309083597,0,4.32775999324242,4.39528355281999,4.26864456873844,0
"ERR209720",0,4.94224769717832,-2.54570344129157,4.90443832834573,0,-2.42080465188865,0,4.40928770131993,4.36176833602968,4.19295665227023,0
"ERR209721",-5.6463257387664,0,-2.55203454966506,0,0.707362747339793,-2.52987045834387,0,4.42025350269104,0,-4.38186417041915,0
"ERR209722",-2.8549744460585,-2.44470555604187,-2.38268455332829,-3.31813068991086,4.94496079488413,-2.4857216443863,4.23435423261045,4.12693070477415,0,4.30539618155072,-5.74717094107918
"ERR209723",-6.00046398280244,-2.98252564275804,2.23938192462097,0,-0.545862732057681,-2.54224097973569,5.16588594813394,-4.90549671587803,0,4.4032905419859,0
"ERR209724",-5.66624801765617,-5.43954181770158,2.18560125660284,0,-1.11430648141283,-2.41388876366133,1.0622867803133,-5.11298455541378,0,4.18097798248105,0
"ERR209725",-2.76177848571017,0,-3.36482544543955,0,-4.78354065650066,0,0,-5.82804863010187,0,0,0
"ERR209726",-2.67414931088668,0,-3.28403085483079,0,-4.63176247348103,0,0,-5.68810829419078,0,0,0
"ERR209727",3.40810981786078,0,0,0,4.8306997274156,-2.53355376072122,0,0,0,-4.38824383727636,0
"ERR209728",3.46652672911278,0,0,0,4.75123895056804,-2.54293821310793,0,0,0,-4.40449818561134,0
"ERR209733",-6.07576592763736,0,-2.44025168638827,0,-1.00103676226323,0,0,4.22663990408012,0,0,0
"ERR209734",-6.07076664091468,0,-2.49124411622856,0,-1.0663116887375,0,0,4.31496138336489,0,0,0
"ERR209735",-5.44468189649413,-3.095165942853,0,0,0.512010863768469,3.17821974010998,5.36098467087822,0,-4.69129344942004,4.9225247670866,0
"ERR209736",-5.36254132338486,-3.07894548281651,0,0,0.369064454001395,3.30562915164957,5.33289000997289,0,-4.7011141699934,4.79333071061923,0
"ERR209737",-3.07384726433954,-5.56786922594651,2.82235251207252,0,5.32405963654269,3.50410833300508,0.362202871420341,-4.45252081225493,0,5.04345706762798,0
"ERR209738",5.36407852633554,-5.57534588997886,-2.87547494028692,0,0,6.547768234186,0.185226818870046,-4.98046869246804,0,0,0
"ERR209741",-5.46161610869181,1.85619294658214,0,0,-0.324282522108375,0,-4.52269961069433,0,0,0,0
"ERR209742",-5.47426466100563,1.85453640195806,0,0,-0.318355853079687,0,-4.53962568499184,0,0,0,0
"ERR209750",3.27830739216991,0,0,0,4.43408084548831,5.325685118914,0,0,-4.59611511601116,0,0
"ERR209751",5.84117305009306,-2.35234562121632,0,0,0,5.51026633710648,4.07438213290885,0,-4.61556347026409,0,0
"ERR209752",0,-2.88448251886761,-3.0217999875819,0,0,-2.61342764415752,4.99607027622296,-5.23391110880286,0,4.52658946158586,0
"ERR209753",-2.66062002254324,-2.73023076711434,-3.16800061254233,4.98687274942758,-4.60832905867994,4.86709042927646,4.72889840502978,-5.48713801933265,0,0,0
"ERR209754",-5.42161460228559,0,3.60701732899276,0,-0.303585065985137,5.68329831595726,0,-4.83820938510444,0,0,0
"ERR209755",-5.92035018449309,4.8562076668174,-2.8180390410788,0,0.915493149366192,0,0,-4.88098679686117,0,0,0
"ERR209756",-2.83890075822067,0,-2.42122758845004,0,-4.917120350884,0,0,4.19368919988293,-4.91504484159355,0,0
"ERR209757",1.51514042176556,0,4.98430488822532,0,5.67235274046587,0,0,0,-4.44042876853694,0,0
"ERR209758",-3.23250656611646,0,4.92850676400728,0,5.59886560831371,4.81921452623115,0,0,-4.47281245230364,0,0
"ERR209759",0,2.29462652761831,6.66815669303681,0,0,0,4.87874983513408,0,0,0,0
"ERR209760",0,2.28651940568255,6.50356176840874,-2.48416532557434,0,0,4.91103101025843,0,0,0,4.30270055829565
"ERR209761",0,2.38510030996579,0,2.51488385955572,0,0,5.43781665435623,0,0,0,4.69442708499133
"ERR209762",0,2.36751865872149,0,-2.73101556328039,0,0,5.41488957346164,0,0,0,4.73025771186297
"ERR209763",0,0,0,-2.61828505642397,0,-2.55672245286816,0,0,0,-4.42837318921978,4.53500274642466
"ERR209764",3.03705585628834,0,0,-2.87742577488863,5.32594337957723,-5.1940766594839,0,0,0,-0.0549639368750266,4.98384763711536
"ERR209765",3.09125275168082,0,0,-2.83498977306282,5.26851378869003,-5.19217660975345,0,0,0,-0.120420742585928,4.91034632588296
"ERR209766",0,2.21039665626625,-2.58906472325106,5.65872398989488,0,2.34219478469258,5.2429407541839,-4.48439164475509,0,5.20596285385511,0
"ERR209767",0,1.93451427418127,0,5.09728346695688,0,-3.11974510088531,5.48562864994275,0,-4.44195196446384,5.40355702139745,0
"ERR209768",-2.55816425368104,-3.03831445041838,-2.96052798315817,0,-4.43087046148208,-2.80868061764229,5.26251499749535,-5.12778488405936,0,4.86477753199038,0
"ERR209769",-2.57925529848834,-3.02010302383837,-2.97289030810712,0,-4.46740122267303,-2.78215979499697,5.23097188138045,-5.14919705897063,0,4.81884211971016,0
"ERR209770",-5.44805283153991,0,-2.76133710942749,-2.75985851991423,0.036209466031864,5.78343754687059,0,-4.78277617035379,0,0,4.78021517819329
"ERR209771",-5.31155210289345,0,-2.89574789846159,-2.5045279838308,-0.141041941080781,5.71591178981422,0,-5.01558248604629,0,0,4.33796971697299
"ERR209772",0,-3.28223105132924,-2.66608142190224,0,0,0,-5.68499094308246,4.61778847985015,0,0,0
"ERR209773",0,-3.34513329842473,-2.74622474581499,0,0,0,-5.7939408309621,4.75660078875448,0,0,0
"ERR209774",-5.96327027923008,0,-2.43705134217387,-2.82356713373318,0.772039020338934,6.05889996145658,0,-4.22109674529906,-4.78458278358943,0,4.8905617342075
"ERR209775",-5.76578469720809,0,-2.59776417733099,-2.52040773693015,0.181711243434841,5.91494506434924,0,-4.49945954121963,-5.11978986075464,0,4.36547425615272
"ERR209776",-6.0252370716306,-3.08765047934693,-2.78972367953384,-2.6797608387741,-0.334433510333909,0,5.34796750624329,-4.8319431520306,-4.59202644939849,0,4.64148192489013
"ERR209777",-5.99820669356724,-3.09403125825831,-2.81892168765748,-2.62926950079247,-0.42054624964497,0,5.35901933950966,-4.88251558558056,-4.58516079155037,0,4.55402836216382
"ERR209778",0,0,-3.3654842820772,0,0,0,0,5.82918976863217,0,0,0
"ERR209779",0,0,-3.34582295939093,0,0,0,0,5.79513535879555,0,0,0
"ERR209780",-5.543575360882,-2.56441624217215,0,4.80348715495251,-1.48140805332397,0,4.44169922319701,0,0,0,0
"ERR209781",-3.24192421131026,-2.63817018744577,0,5.1184153998623,-5.61517744827703,0,4.56944480366958,0,0,0,0
"ERR209782",0,-3.09101725683298,-2.46398549121037,5.18956757323135,0,0,5.3537989359069,-4.26774805988892,0,0,0
"ERR209783",0,-3.08213035761938,-2.45701627700572,5.21155256933599,0,0,5.3384063749472,-4.25567702679763,0,0,0
"ERR209784",-5.69966199773664,-2.99107629729381,0,0,-0.610693217048188,0,5.18069611622787,0,-4.33426517906414,0,0
"ERR209785",-3.1049373291319,-3.00962270173732,0,0,-5.37790920837365,0,5.21281943102175,0,-4.23406951446241,0,0
"ERR209786",2.63771613735976,-2.60342887247454,0,0,4.75535655078242,0,4.50927108101766,0,0,0,0
"ERR209787",2.83840852879559,-2.70110822836968,0,0,4.57647789666829,0,4.67845668827864,0,0,0,0
"ERR209788",-5.74031113177506,-2.7324198063974,0,4.94381073190535,-0.453025560417706,0,4.73268993228781,0,0.086386049766187,0,0
"ERR209789",-3.19167766057422,0,0,0,5.52814786949712,3.43519808793716,0,0,0,4.89905299710476,0
"ERR209790",-2.60817651135556,-2.42559099158379,0,0,4.51749423277557,6.57684923653522,-4.2012468358045,0,0,0,0
"ERR209791",-3.028915864986,0,0,5.12795717094777,5.24623617000718,3.19000799651856,0,0,0,4.84553254893716,0
"ERR209792",-2.9805822939053,0,0,5.18412682503754,5.16251996918418,3.30257018298671,0,0,0,4.78189926066594,0
"ERR209793",-5.91917821213812,0,-2.91533025855437,0,-0.940780461168406,-2.6239344531602,0,-5.04950012865909,4.74169763018515,-4.54478778860392,0
"ERR209794",-5.99873497622126,0,-2.92333917870007,4.63878153604973,-0.808102479622909,-2.57888773301844,0,-5.06337198526519,4.79250397956537,-4.46676458060407,0
"ERR209795",-6.04986796686582,0,-2.96994843558684,0,-0.239412830568349,0,0,-5.14410158629611,4.69514648771511,0,0
"ERR209796",-5.99586342894549,0,-2.99098265097954,0,-0.375952744549665,0,0,-5.18053391605361,4.71934962527177,0,0
"ERR209797",0.36762222455082,3.06505555856461,0,5.24377142724406,-0.568311110850078,5.69038466573098,4.43461682562548,0,0,0,0
"ERR209798",0.357195337559897,3.07603554034183,0,5.23026836876029,-0.495621163758776,5.68266817360583,4.40065250206599,0,0,0,0
"ERR209799",-6.28152126656299,0,0,0,-0.337235811354584,4.90353363813274,0,0,5.05823420754631,0,0
"ERR209800",-6.23019340887825,0,0,0,-0.491883460419818,4.95995112330292,0,0,5.06036757909756,0,0
"ERR209801",-2.69538161177699,0,0,0,4.66853789738464,-2.77608334662945,0,0,0,-4.80831740240805,0
"ERR209802",-2.82716411429652,0,0,0,4.89679188729704,-2.72943738866058,0,0,0,-4.72752423323824,0
"ERR209803",-2.98587960125767,-3.04340230198017,-2.56498761434054,0,-5.17169517466179,-2.89461139359489,-5.27132741490173,-4.44268886882269,0.873606091258563,5.01361400187411,0
"ERR209804",-2.99924381266201,-3.06733213374094,-2.59954052309952,0,-5.1948426678172,-2.86149802766896,-5.31277509932795,-4.50253626234255,0.8381475122559,4.95625996968077,0
"ERR209805",0,0,-2.95183987948011,5.43814979500562,0,0,0,-5.11273664706754,-4.75847199704103,0,0
"ERR209806",-2.56339573110916,0,-2.80233896615606,2.15833683487852,4.43993164618623,0,0,-4.85379346941233,-4.55144870645026,0,5.10479094502881
"ERR209807",0,0,0,-3.09716153723212,0,4.99789987564695,0,0,0,0,5.36444114173416
"ERR209808",-2.48571399053483,0,0,-3.1119998041857,4.3053829246911,0,0,0,0,0,5.39014177399403
"ERR209809",-2.9560022905043,-2.74716871696745,0,0,5.11994615444343,-0.0343578982325854,4.75823579475142,0,0,0.1063985191801,0
"ERR209810",-2.71679997563545,0,0,5.29016157696854,4.70563559180249,2.8799696718574,0,0,0,-4.23950282062614,0
"ERR209811",-2.75127779391658,0,0,5.28734069529939,4.76535292479954,5.30425118489127,0,0,0,0,0
"ERR209812",-2.78322925265429,-2.8972060973195,-2.65518777328763,5.3043066810042,4.82069447470919,6.07297860890215,5.01810816055572,-4.59892012696985,0,0,0
"ERR209813",-2.75805664381074,-3.02846346399153,-2.65901507052822,5.28921417590341,4.7770942372331,6.10474851127065,5.24545258849937,-4.60554920024622,0,0,0
"ERR209814",-2.77408856976378,0,-6.08059633071381,0,-4.80486234752695,-2.71936597504045,0,-1.2037740667271,0,-4.71008003314413,0
"ERR209815",-5.50307977331337,0,0,-2.71252739842386,-0.25818971519458,0,0,0,0,0,4.69823527099276
"ERR209816",-5.74135876943436,-5.37187737876201,0,0,-0.583432162664041,-2.97525158703535,-0.468676623245038,0,0,-5.15328691404516,0
"ERR209817",-2.92871180968704,-5.81914470821895,0,0,5.07267765510494,0,0.548665210266116,0,-4.63168452894196,0,0
"ERR209818",-2.94155788157512,-5.81152549080338,0,-2.5651524719859,5.09492770429277,0,0.522518238890649,0,-4.61416491118221,0,4.44297441064048
"ERR209819",-5.56250302165843,5.23023463429269,5.79936111981488,-2.83573115601094,-0.155437752107371,0,0,0,1.2926439879154,0,-4.91163043881697
"ERR209820",-5.5318916524985,5.25002749684447,5.84962269757234,-2.85714794313473,-0.228733292230897,0,0,0,1.25508193942059,0,-4.94872540225026
"ERR209821",-5.49750579258478,0,0,0,0.697711021756809,0,0,0,0,0,0
"ERR209822",-5.41690314949635,0,0,0,0.535672018086014,0,0,0,0,0,0
"ERR209823",-6.08760998038359,0,-2.80131937503839,0,0.315383972517345,-2.41193517732888,0,-4.85202748579359,4.52614448161293,-4.17759427169626,0
"ERR209824",-6.0799166339009,0,-2.82681450749716,0,0.230811485700641,-2.42772961590429,0,-4.89618635055787,4.54290815100584,-4.2049510417859,0
"ERR209825",-5.9204374049371,-2.77900472021057,5.39027878504482,0,-0.0586330233894388,-5.55853492477663,-4.81337736987845,0,0,-0.111715317516394,0
"ERR209826",-5.88574542541807,-2.78290260806795,5.43422253923231,0,-0.155178283821565,-5.54981296491001,-4.82012870968963,0,0,-0.177345911189061,0
"ERR209827",-2.75885086056867,-3.04326417026156,0,5.31501709753658,4.77846986101006,5.25349802058215,-5.27108816374696,0,-0.21021487401946,0,0
"ERR209828",-2.73236323722792,-3.06110854763344,0,5.33915775165375,4.73259195161213,5.32744566526588,-5.30199553198449,0,-0.225451713892114,0,0
"ERR209829",-2.67634199950801,-3.08191650543395,4.9466005338971,5.85815309042095,4.63556032157835,1.83529410207656,5.33803597209673,0,-4.73699217094784,5.07902935870371,0
"ERR209830",-2.69366027841908,-3.06961164582132,4.9237002848596,5.82611386182115,4.66555646055197,-2.9455193021759,5.31672333006765,0,-4.72447921190082,5.10178908604349,0
"ERR209831",3.48825650351043,0,0,0,3.99362298773857,0,0,0,0,0,0
"ERR209832",3.28056412150607,0,0,0,4.28474630782045,0,0,0,0,0,0
"ERR209833",-5.43042088779529,0,-2.3861881781238,-3.56427453987309,-0.703116284023304,0,0,4.13299916093063,4.05395130911723,0,-6.17350459518438
"ERR209834",-6.21499774442791,0,0,0,0.0343286834362544,-0.38420056654304,0,0,0,0.0158291267798138,0
"ERR209835",-6.17004384149288,0,0,0,-0.0633823519427848,-0.388894815309277,0,0,0,-0.0519096008149847,0
"ERR209836",-2.93478502920888,0,0,0,5.08319677988229,-3.19759624658743,0,0,0,-5.53839916118097,0
"ERR209837",-3.07584501570441,0,0,-2.48848262361124,5.32751984340754,-3.11413864647748,0,0,0,-5.39384635751276,4.31017833784697
"ERR209838",-3.11032813562908,-2.95725931510094,-2.70264858399798,0,5.38724635912054,0,5.12212338491116,-4.68112466248859,0,0,0
"ERR209839",-2.98267427652147,-2.75916835352118,-2.6655623294188,0,5.16614338936393,-2.95585774858491,4.77901977493486,-4.61688938529501,0,-5.11969580049522,0
"ERR209840",-2.66095006117213,-2.47902929896093,0,0,4.60890070235364,5.32931374623201,4.29380469925219,0,0,0,0
"ERR209841",-3.03798732959369,0,2.37553241730183,5.70573567360289,5.26194840760677,-2.91221331258613,0,-3.98214618156074,0,5.04410141987764,0
"ERR209842",-3.01487558769205,0,2.43690398164836,5.7113281417577,5.22191769638171,-2.88146941337223,0,-4.02176426586194,0,4.9908514244164,0
"ERR209843",-5.67058684980621,-2.52405901955882,-2.90849646033188,0,-0.573245693345393,-2.64170732726882,-4.37179846317836,-5.03766364292905,0,4.57557130955659,0
"ERR209844",0.0238488399870388,0,-2.57822331274237,0,0.240518958337742,-2.797914617323,0,-4.46561377092833,0,4.84613027244307,0
"ERR209845",0.0742445637467929,0,-2.56860791403947,0,0.140410863331466,-2.76618463183649,0,-4.44895941183987,0,4.79117232545701,0
"ERR209846",-5.70685657690336,5.05043987939552,-5.10227931076456,0,-0.362557380827625,-2.46859123689538,0,-0.325572847219466,0,4.27572544542209,0
"ERR209847",-5.36046187825168,0,-2.90045862964426,0,-1.04114898047144,-2.8402150657079,0,-5.02374171179546,4.54620178022023,-4.91939679822865,0
"ERR209848",-2.98953899414907,0,-2.92256734187526,0,-5.17803342907455,-5.22302235807266,0,-5.06203512466947,4.54051807193543,-0.837351419996759,0
"ERR209849",-2.57254371830647,0,2.82916437068365,0,4.45577642479896,-2.56931431257135,0,4.4226950319084,0,-4.45018292998749,0
"ERR209850",-2.60468610587728,0,2.88113204631247,0,4.51144867314818,-2.56708407175768,0,4.3700644175784,0,-4.44632003958508,0
"ERR209851",-3.0115410993349,-2.48166105394592,-2.85730224240945,0,-5.21614219312988,-2.74518383586986,4.29836303259927,-4.94899265643365,0,-4.75479787984342,0
"ERR209852",-2.95706923545425,0,-2.82799586709784,0,-5.12179415730561,-5.1855333502685,0,-4.89823252540825,0,-0.27792400359993,0
"ERR209853",-2.69451883427632,0,5.05742904464431,-3.20043456833058,-4.66704352291784,-2.63879225278504,0,0,0,4.57052225244283,-5.54331527864833
"ERR209854",-2.92118537922182,0,-2.5441282627501,-5.69323008538811,5.05964149513956,-2.51166245576506,0,-4.40655941205512,0,4.3503269848483,-0.83318430311127
"ERR209855",-2.88842611277158,0,-2.5685988765338,-5.66391421910809,5.00290078122904,-2.49598689370807,0,-4.44894375842088,0,4.32317611492839,-0.960154955664024
"ERR209856",-2.87225538495772,0,-2.49759246940227,-5.78821098496424,4.97489225906008,-2.55565781820905,0,-4.32595705360615,0,4.42652918789871,-0.826856704973962
"ERR209857",-2.87266971173324,0,-2.50942369558598,-5.78935729203554,4.97560989408622,-2.55248506756514,0,-4.34644933847217,0,4.42103382258369,-0.842511010058481
"ERR209858",-5.49673943921618,0,0.345064007521676,0,0.232917508611592,5.60410757586702,0,0.0642010963741926,0,0,0
"ERR209859",-5.53343052396403,0,-5.19041652973107,0,0.198859253047952,5.65611545688078,0,0.0121468487886097,0,0,0
"ERR209860",-2.58046850479381,-3.02985970066177,0,5.16664607498535,4.46950255763418,5.12857738927072,5.24787094135162,0,-4.51789857746268,0,0
"ERR209861",-5.06214815588128,-2.61865943156764,4.83361599622847,0,-0.00883218753690507,0,4.53565118319459,0,-4.61126021010731,0,0
"ERR209862",-5.04363980817937,-2.5875264179239,4.93792093747336,0,-0.0237805755846138,0,4.4817272217709,0,-4.59998437409231,0,0
"ERR209863",-5.55427997100449,-2.70663733282291,0,0,-0.141751559433308,3.233382272648,4.688033378112,0,0,-4.39268599810358,0
"ERR209864",-5.52438436588568,-2.55634382699602,0,0,-0.168504290847691,3.23058305698129,4.42771738997217,0,0,-4.41430128604738,0
"ERR209865",-0.509148427595162,-2.55901713770764,-2.73300430781207,0,-0.32468941936388,5.48830927015421,4.43234769994911,-4.73370231843511,-4.4943180815007,0,0
"ERR209866",-0.475092634576417,-2.56274298012177,-2.72967913089473,0,-0.325355033957124,5.47031639820457,4.43880104831139,-4.72794294307012,-4.50770424808866,0,0
"ERR209867",3.53420545002003,0,0,0,4.79010440191187,3.29028273292833,0,0,4.73915286887249,4.78796652165266,0
"ERR209868",3.53592097038589,0,0,0,4.79442759764543,3.28170733065885,0,0,4.74376748679372,4.81377785284688,0
"ERR209869",2.37797524842194,-2.79385751104641,-3.11024818594998,0,4.57964974818248,0,4.83910315824031,-5.3871078822143,-4.81807459445338,0,0
"ERR209870",2.34168318572013,-2.79705897253685,-3.09798614503021,0,4.6096140360341,0,4.84464825220022,-5.36586940433677,-4.80924703107909,0,0
"ERR209871",2.29904414567108,-2.79128636444798,-3.08734002577756,0,4.6523093480907,0,4.83464980169812,-5.34742978488775,-4.80697213265869,0,0
"ERR209872",-3.00794506982141,0,-2.72054157433908,0,5.209913687307,0,0,4.71211623085871,0,0,0
"ERR209873",-3.03250650885869,0,-2.70348736089386,0,5.25245534762657,0,0,4.68257746668846,0,0,0
"ERR209874",-3.05531737894122,0,-2.71470858406156,0,5.29196493357437,0,0,4.70201319533799,0,0,0
"ERR209875",-5.62593321434159,-2.59264875036192,-2.64995335634985,0,0.507358371948449,-2.67627269191778,4.49059936180681,4.58985385088561,0,-4.63544027731073,0
"ERR209876",-5.62964766170839,-2.58621763109866,-2.67607076042276,0,0.552511020383726,-2.6780722546829,4.4794603364933,4.63509052170171,0,-4.63855721145132,0
"ERR209877",-0.0898031366994226,0,0,0,-0.245715249430499,0,0,0,0,0,0
"ERR209878",-0.148826105284167,0,0,0,-0.218613416619699,0,0,0,0,0,0
"ERR209879",-0.149027443088738,0,0,0,-0.155498626100282,0,0,0,0,0,0
"ERR209880",-2.89331293791105,0,-2.79801844695094,0,5.01136501065831,2.41787745325716,0,4.846310110634,0,-4.78501902310425,0
"ERR209881",-2.89741609107547,0,-2.81248882240911,0,5.01847188041034,-2.77229348360899,0,4.87137353613214,4.47738113822945,-4.80175316710289,0
"ERR209882",-2.91342234354771,0,-2.78542317373032,0,5.04619552293103,-2.75067719777157,0,4.82449445748067,4.47825124274567,-4.76431266176155,0
"ERR209883",-5.515426382337,0,-5.68680645843208,0,0.0656744169585443,-2.97375746529638,0,0.0702108892696394,0,-5.15069901928057,0
"ERR209884",-5.51396797054325,0,-5.68439981599517,0,0.0501969801523648,-2.97426836642857,0,0.0329184935420798,0,-5.15158392599917,0
"ERR209885",-5.544378923358,0,-5.67036731560918,0,0.124533895468783,-2.96489182529297,0,0.0684744844293482,0,-5.13534328035305,0
"ERR209886",-5.64813238464128,-3.06372020987711,0,0,0.165222427679009,-2.59398519807144,5.30651906368274,0,0,-4.49291415714135,0
"ERR209887",-5.63928461420418,-3.06786936906154,0,0,0.16987548156963,-2.58608173064845,5.31370561819885,0,0,-4.47922495000878,0
"ERR209888",-5.64701891976209,-3.06194587747969,0,0,0.214342552626215,-2.57714289604259,5.30344582982088,0,0,-4.46374243431097,0
"ERR209889",-3.1119969972533,0,0,-2.58533123609759,5.3901369122445,4.9816951623165,0,0,0,0,4.47792505531587
"ERR209890",-3.09324982138228,0,0,-2.55160198502408,5.35766585113746,5.0581154920898,0,0,0,0,4.41950427875531
"ERR209891",-2.51787408337261,0,-2.37984517480874,0,4.36108583946228,2.90375937710191,0,4.12201275691638,0,4.73944896905886,0
"ERR209892",-2.49860387983385,0,-2.41587425282442,0,4.32770886786095,2.98922245771967,0,4.18441695058939,0,4.66156520339427,0
"ERR209893",-2.9655004212409,3.05200543315486,-5.44609807784657,0,5.13639739945614,-2.58131929741415,4.52453049402408,-0.631348025382997,0,4.47097617367931,0
"ERR209894",-2.94437676980414,3.04773555911507,-5.52037943742011,0,5.09981016192631,-2.56133174963201,4.5201531666172,-0.53015382243005,0,4.43635672540193,0
"ERR209895",-2.86977419186906,0,5.62367310962626,0,4.97059470656713,2.93318193161503,0,0,-4.47130948931661,4.60510313188101,0
"ERR209896",-2.78539103796718,0,5.47526895300578,0,4.82443879670617,-2.80033942233674,0,0,-4.61067993941963,4.85033015792531,0
"ERR209897",-2.89318982632402,-3.30740455070832,-2.28939708128969,0,5.01115177513458,0,5.72859272301132,-3.96535206349364,4.08209174653863,0,0
"ERR209898",-2.89377016058141,-3.10502198496938,-2.38658221601158,0,5.01215694355375,0,5.37805583658534,-4.13368165457238,4.19630342747106,0,0
"ERR209899",-5.15553232903686,-2.67699498295159,-2.70718096011465,0,0.0751102219103321,0,4.63669132207913,-4.68897496820166,-4.4863601278193,0,0
"ERR209900",-2.56833571748286,-2.66814018821403,-2.74373481991183,0,-4.44848795357418,0,4.62135436770308,-4.75228811058314,-4.49547603835612,0,0
"ERR209901",-2.87961222822934,0,0,4.80485555173512,-4.98763468538985,-2.24178934351172,0,0,0,3.88289304282878,0
"ERR209902",-2.82625033931346,0,0,4.85192498305725,-4.89520918259969,-2.31421054152192,0,0,0,4.00833023732745,0
"ERR209903",-2.80418341929575,0,-5.83889378403035,0,-4.85698815596246,-2.608597145024,0,-0.576240372701563,0,-4.51822279166069,0
"ERR209904",-2.52444299279165,0,-5.79291451053219,-2.5928583639916,-4.37246352432636,-5.3180966073226,0,-0.805377618436345,0,0.244351040250168,4.49096242326337
"ERR209905",0,2.60410535973059,-2.39181215588819,-3.70851760269393,0,0,3.76217134225389,4.1427401761592,-4.1389410457187,0,-6.42334090862942
"ERR209906",0,0,-2.49033490610326,-4.98011606385417,0,0,0,4.31338658523311,-3.99526666656507,0,-0.629195342953891
"ERR210094",0,-6.76404194992558,3.8649848379246,6.30192108855201,0,0,0.0182250423720369,4.23999018172911,0,0,0
"ERR210095",0,-6.87394944401392,6.18991503813831,6.27305993809071,0,0,-0.0494320442637754,0,0,0,0
"ERR210096",0,-6.5230442475299,2.98708115900478,6.17118761341309,0,0,0.123876924571384,5.20629420014753,0,0,0
"ERR210097",-3.35012632097653,-5.86234085352492,-5.56115649080344,0,-5.80258899970514,0,1.27547030347628,-0.83776816178809,0,0,0
"ERR210146",0,0,0,-3.52202465850827,0,0,0,0,0,0,-6.10032565404674
"SRR059127",0,-3.51509409039848,0,0,0,0,-6.08832155795527,0,5.77489455247504,0,0
"SRR060115",0,-3.47660189087874,0,0,0,0,-6.021651112692,0,5.68637787457889,0,0
"SRR060116",-2.99845637188983,-3.3195699963765,0,0,-5.19347878039183,0,-5.74966389300533,0,5.78225600594221,0,0
"SRR060117",-2.56897235359236,-2.8130384613978,0,0,-4.44959063966177,0,-4.87232553878637,0,5.16237200625456,0,0
"SRR2142181",-5.32021816078176,0,-5.87161956386548,-3.07256938211812,0.279904281204358,0,0,-1.45507944382549,0,0,5.32184627960909
"SRR2142182",-5.239700687715,0,-3.41177381740998,-2.97685824526011,-0.0237421199975988,0,0,-5.90936559568732,0,0,5.15606972772084
"SRR2142183",0.202518589975254,0,-3.57259159685251,0,0.198395863914506,-2.36977161270162,0,-6.18791016044217,0,-4.10456483553365,0
"SRR2142184",0.30820450246894,0,-5.83833827118221,0,-0.213636531519361,0,0,-2.50977549357995,0,0,0
"SRR2142185",-1.89701347543845,0,-5.28059152123724,-3.38313583424383,3.28572372210222,0,0,-1.78127374035262,0,0,5.85976315381723
"SRR2142186",-5.64989439613429,0,-3.01922888519272,-2.86997322185149,-0.239798578836154,0,0,-5.22945782883333,0,0,4.97093943660893
"SRR2142187",-5.89595325173763,-2.87742167414726,-2.60521747237955,0,0.527087202723744,2.96949883827558,4.98384053442295,4.51236902692755,0,-4.82734407496861,0
"SRR2142188",-5.79335678088543,-3.15998392523663,-2.5080316271903,0,0.222500803662707,2.16039086936607,5.47325270961078,4.34403820528324,0,-4.88132218561547,0
"SRR2142189",-6.06713172595589,-2.6342164801169,-2.68684879629271,0,-1.00651053417504,-2.84185311747105,4.56259678169772,4.65375862743425,0,-4.92223398710786,0
"SRR2142190",-6.40676563603411,0,-2.55088879033522,-2.49659492673359,-0.690341530557836,-2.6754664214213,0,4.41826898931851,0,-4.63404377584618,4.32422925902127
