"","818__1308_47678","853__39485","1735__88431_411489","28116__204516","40545__33039_360807","100886__165179_310298","674529__218538_410072","823__39483","28111__208479","46228__821_46506","166486__261299","39777__357276","1308__47678","1681__74426_487173","301301__820_29466","39496__28118_39486","1623__40520_329854","338188__562_39491","1304__239935","165179__310298","1318__387090","33039__360807","88431__411489","658082__39488_751585","1502__214856","817__39492","150055__216816_487174","218538__410072","729__46503","1531__40518_658081","820__29466","821__46506","562__39491","74426__487173","40520__329854","39488__751585","29361__33038_246787","28118__39486","291644__28117_457412","216816__487174","328814__1680_45851","40518__658081","33038__246787","28117__457412","1680__45851"
"ERR209886",0,4.97401252275082,0,0,0,0,0,0,4.55836905840004,-2.52727160825322,0,0,0,0,-3.06370587997091,0,0,-2.77635625586612,-4.89007790407705,0,0,0,0,-2.38470386010244,0,-5.24393698349173,0,0,0,0,5.30649424355713,4.37736283002088,-4.80879009507181,0,0,4.13042824670305,0,0,-2.59397086816523,0,0,0,0,-4.49288933701573,0
"ERR209887",0,4.96867665573075,0,0,0,0,0,0,4.56324007335493,-2.43497394791634,0,0,0,0,-3.06785503915533,0,0,-2.77058914968942,-4.86547991838766,0,0,0,0,-2.38253424818994,0,-5.25588836852459,0,0,0,0,5.31368079807324,4.21749859289768,-4.79880117416112,0,0,4.12667036863789,0,0,-2.58606740074225,0,0,0,0,-4.47920012988316,0
"ERR209888",0,4.99760829635283,0,0,0,0,0,0,4.5499269075455,-2.43008119004876,0,0,0,0,-3.06193154757348,0,0,-2.76161976474608,-4.91322975940778,0,0,0,0,-2.39160745079167,0,-5.25230212948833,0,0,0,0,5.30342100969527,4.20902408768189,-4.78326574372661,0,0,4.14238561653145,0,0,-2.57712856613639,0,0,0,0,-4.46371761418536,0
"ERR209889",0,1.07586234776837,0,0,1.79711465668117,-3.71809009985049,-2.85944399126991,0,0,0,0,0,0,0,0,0,0,0,0,6.4399209600599,0,-4.10511624284074,0,0,0,0,-2.46362570191298,4.95270227427702,0,0,0,0,0,0,0,0,0,0,0,4.26712488654582,-2.58531664081801,0,0,0,4.47789977555009
"ERR209890",0,0.977209339712067,0,0,1.71724183025853,-3.7174400976995,-2.85475945111882,0,0,0,0,0,0,0,0,0,0,0,0,6.43879512330934,0,-4.16203261651605,0,0,0,0,-2.42768710469587,4.94458841272523,0,0,0,0,0,0,0,0,0,0,0,4.20487741021304,-2.5515873897445,0,0,0,4.41947899898953
"ERR209891",0,-0.523368032114679,-2.83612831897418,-4.49184757422906,-2.37983084490254,1.30810865506371,0,0,0,0,0,0,0,0,0,0,0,0,0,5.67537031710938,0,4.12198793679076,-4.91231834524818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.73630780819042,0,0,0,0,4.73942414893325,0
"ERR209892",0,-0.59181631978438,-2.8397993866758,-4.49555493372477,-2.41585992291821,-3.27791844793823,0,0,0,0,0,0,0,0,0,0,0,0,0,5.67752129489634,0,4.18439213046378,-4.91867682102543,0,0,0,0,0,4.00962204131427,0,0,0,0,0,0,0,0,0,-2.69134159511847,0,0,0,0,4.66154038326866,0
"ERR209893",0,5.13637211970679,0,0,-2.54077996744959,0,0,0,4.69057156271599,0,0,0,0,0,-2.61222430341138,4.96217901661467,0,0,0,0,0,4.40075999447589,0,0,0,0,0,0,-4.90535420486293,-2.9052889198568,4.52450521427473,0,0,0,0,0,0,0,-2.58130470214406,0,0,5.03210801985888,0,4.47095089392996,0
"ERR209894",0,5.09978488217696,0,0,-2.60713289739401,0,0,0,4.68529978893051,0,0,0,0,0,-2.60969705225468,4.94160353117214,0,0,0,0,0,4.51568664037069,0,0,0,0,0,0,-4.89946772177007,-2.91321734948591,4.52012788686784,0,0,0,0,0,0,0,-2.56131715436192,0,0,5.04584046280074,0,4.43633144565258,0
"ERR209895",0,0.127833073926494,-2.79194005996167,0,-2.38237280473749,0,0,0,0,5.13435188538808,0,-4.87021895539016,0,0,0,0,0,0,-4.41159933841437,0,0,-4.1263907403757,-4.83578203554051,0,0,0,-2.58149740738087,0,0,0,0,0,0,0,0,0,0,0,-2.65874320293128,-4.471284669191,0,0,0,4.6050783117554,0
"ERR209896",4.79824850821513,4.82441443620459,-2.62176239208947,0,0,0,0,0,0,5.09260127592355,0,-4.74169764535366,0,0,4.84174324087282,0,0,0,-4.72851560214741,0,0,0,-4.54102566847228,0,0,0,-2.66196323962899,0,0,0,0,0,0,0,0,0,0,0,-2.8003253577946,-4.61065557891806,0,0,0,4.85030579742374,0
"ERR209897",5.97002299113191,5.01112695500896,0,-5.12448157173197,0,0,0,4.56858471545741,5.17311817956126,-5.23896396287528,0,0,0,0,-3.30739022080211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.28938275138349,5.7285679028857,0.910017909896337,0,0,0,0,0,0,0,0,0,3.96532724336803,0,0,0
"ERR209898",5.35346126903821,5.01213212342814,0,-5.26613985113132,0,0,0,4.72743513155818,5.30508533541499,-5.33189904403176,0,0,0,0,-3.10500765506318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38656788610538,5.37803101645973,0.842562830400045,0,0,0,0,0,0,0,0,0,4.13365683444677,0,0,0
"ERR209899",0,4.50235179818369,0,-4.88251057369526,0,0,0,0,5.20220613124504,-2.64196706778645,0,0,0,0,-2.67698038768149,0,-2.61164706700288,-2.55606911582893,0,0,0,0,0,0,0,0,-2.59018663220798,0,0,-2.70716636484455,4.63666604232978,4.5760211933299,-4.42724157627336,0,-4.52350541148722,0,0,0,0,-4.48633484806994,0,4.68894968845231,0,0,0
"ERR209900",0,0,0,-4.91787721910146,0,-2.55715044517252,0,0,5.21861754658944,-2.67946512018166,0,0,0,0,-2.66812585830782,0,-2.62952216229922,-2.56832138757666,0,-4.42911449363619,0,0,0,0,0,0,-2.59544997097421,0,0,-2.74372049000563,4.62132954757747,4.64096972526328,-4.44846313344857,0,-4.55446598473062,0,0,0,0,-4.49545121823051,0,4.75226329045752,0,0,0
"ERR209901",-2.40241318059747,0,0,-4.12392012879419,-2.69343418769771,-5.82866415082011,-3.00544610222319,0,0,-2.6357071980649,0,0,-4.16110168956796,0,0,0,0,-2.87959763295925,0,2.37063819752079,0,-4.66516485993544,0,0,0,0,0,5.20558534846041,0,0,0,4.5651787809234,-4.98760940564049,0,0,0,0,0,-2.24177474824163,0,0,0,0,3.88286776307943,0
"ERR209902",-2.42594789625853,0,0,-4.15729994133052,2.10929406751692,-3.57280488079646,-2.97567052814218,0,0,-2.74525702287662,0,0,-4.20186501283461,0,0,0,0,-2.82623574404337,0,6.18827957906954,0,-4.63515857391656,0,0,0,0,0,5.15401254132757,0,0,0,4.75492464345758,-4.89518390285034,0,0,0,0,0,-2.31419594625183,0,0,0,0,4.0083049575781,0
"ERR209903",0,0,0,0,-2.75308629495107,0,-2.57007210234751,4.46277765073406,0,5.40665739840422,0,0,0,0,0,0,0,-2.80416908938023,0,0,0,4.76848534047681,0,0,0,0,0,-4.45149546038125,0,-3.08577882924825,0,0,-4.85696333582071,0,0,0,0,0,-2.60858281510849,0,0,5.34472571317837,0,-4.51819797151895,0
"ERR209904",0,0,0,0,-2.66394990222087,0,-2.60714850310852,0,0,0,0,0,0,0,0,0,0,-2.52442813214818,-4.76477894306557,0,0,4.61409657946468,0,0,0,0,0,-4.51571367026111,0,-3.12893488702439,0,0,-4.37243778493684,0,0,0,0,0,-5.31806688603566,0,-2.59284350334813,5.41947419790103,0,0.244351040250168,4.49093668387385
"ERR209905",0,0,-2.23698493285203,0,-2.3917975606181,0,0,0,3.75722944356921,-2.37800065066574,0,0,0,0,-2.17207604191769,0,0,0,0,0,0,4.14271489640985,3.87457155946578,-2.62567486942663,0,0,-2.38960413163559,0,-4.1362817870355,0,3.76214606250454,4.1188179473849,0,0,0,4.5478022780037,0,0,0,-4.13891576596934,-3.70850300742384,0,0,0,-6.42331562888007
"ERR209906",0,0,-2.59966120178081,0,-2.49032057618774,0,0,0,0,0,0,0,0,-2.42191365833628,0,0,0,0,-5.3811955349406,0,0,4.31336176509137,4.50274528394993,-2.8870324552035,0,0,-2.30665395551017,0,0,0,0,0,0,4.19487750778345,0,5.00048689551279,0,0,0,-3.99524184642333,-4.98008740402314,0,0,0,-0.629195342953891
"ERR210092",0,0,0,0,0,0,0,0,0,0,5.13388197307142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR210094",-3.15094541825898,0,0,5.84869344068317,-2.44794434676565,0,-3.02716834274835,0,0,0,0,-5.46714394671894,-5.45759755630093,0,-3.38726696550551,0,0,0,-3.98937882645327,0,0,4.23996398269912,0,0,0,0,0,5.24320937270422,0,0,5.8669184830552,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR210095",-3.1365148430185,0,0,5.97770466593084,0,0,-3.12947630753808,0,0,0,0,-5.36059747124807,-5.43260306680197,0,-3.42268979394897,0,0,0,-2.77037160931493,0,0,0,0,0,0,0,0,5.420411965739,0,0,5.92827262166706,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR210096",-3.0855784153158,0,0,5.58715690741438,-3.00583996654482,0,-3.06709705685313,0,0,0,0,-5.190008608267,-5.34437858606483,0,-3.29726692024804,0,0,0,0,0,0,5.20626754147677,0,0,0,0,0,5.31236793421459,0,0,5.71103383198577,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR210097",0,0,0,-0.379807994816256,-2.5387208132682,0,0,0,0,-2.81343724328496,4.48349227894386,0,0,0,-3.29935239302007,0,0,1.31533122462486,0,0,0,4.39719343481311,0,0,0,0,0,0,0,-3.02240648699505,5.71464597678472,4.87301624927607,-5.80256371995579,0,0,0,0,0,0,0,0,5.2349615966012,0,0,0
"ERR210146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.5220092670675,0,0,0,-6.10029899528934
"SRR059127",6.11676608327268,0,0,6.08829627814019,0,0,0,0,0,-3.33412232910513,0,0,0,0,0,0,0,-3.08224769528381,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.77486927265996,5.33860960974363,0,0,0,-2.0028064726739,0,0,0,0,0,3.46896256839901,0,0
"SRR060115",6.11246668932022,0,0,6.02162583287692,0,0,0,0,0,-3.28301720129401,0,0,0,0,0,0,0,-3.12296353675457,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.68635259476381,5.40913151584391,0,0,0,-2.24807902323535,0,0,0,0,0,3.89378708767343,0,0
"SRR060116",5.97589399659248,0,0,5.74963999212809,-2.24919785887177,0,0,0,0,-3.33837326237616,0,0,0,0,0,0,0,-6.03425507251826,0,0,0,-3.89572496784105,0,0,0,0,0,0,4.41267715797597,0,0,-5.78223210506497,0.0647266124026551,0,0,0,1.36996842279027,0,0,0,0,0,4.84954727681409,0,0
"SRR060117",3.20582907490614,0,0,4.87230117826897,0,0,0,0,0,-2.98048280291677,0,0,4.52515603914656,0,0,0,0,-6.1990767217112,0,0,0,0,0,0,0,0,0,0,4.04595102268967,0,0,-5.16234764573715,1.83798328373259,0,0,0,5.21250481683491,0,0,0,0,0,0,0,0
"SRR2142181",0,4.74737140138889,-2.66892879445262,0,-2.51575019773407,0,0,0,0,5.64469781109683,0,0,0,-2.78657113291483,0,0,5.10888707666634,-2.57929334443434,0,0,0,4.35740716162686,4.62272027377549,0,0,0,0,0,0,-3.35584070631901,0,0,-4.46746712018454,4.82648278111325,0,0,0,0,0,0,-3.07255505221191,5.81248660545235,0,0,5.32182145948348
"SRR2142182",0,4.52581802366357,-2.7136927323461,0,0,0,0,0,0,3.21834430555989,0,0,0,-2.64831801402667,0,0,5.19175312322193,-2.62668977363717,0,0,0,0,4.70025368855386,0,0,0,0,0,0,-3.41175948750378,0,4.28386107280261,-4.54956014366117,4.5870213548941,0,0,0,0,0,0,-2.9768439153539,5.9093407755617,0,0,5.15604490759523
"SRR2142183",0,5.13725607324948,-2.46158927814587,0,0,0,0,0,0,4.97325546861723,0,0,0,-2.43748108704307,0,0,0,-2.85145227134948,0,0,0,0,-4.26359769711544,-3.00998351905568,0,-4.40758125803706,0,0,0,-3.5725772669463,0,0,-4.93886020933498,4.22184108524682,0,-5.2134443849494,0,0,-2.36975728279542,0,0,6.18788534031656,0,-4.10454001540803,0
"SRR2142184",0,4.80169334073716,0,0,-2.19464502727295,0,0,0,0,5.01005517887182,-3.84066341532221,0,0,-2.20156104100469,0,0,0,-2.89560205182207,0,0,0,3.80123669181513,0,-2.98803274856582,0,-4.41385070562549,0,0,0,-3.64366458409686,0,0,-5.01532987225652,3.81321557898434,0,-5.17542453519569,0,0,0,0,0,6.31101218539508,0,0,0
"SRR2142185",0,3.28569936160064,-2.4687768915078,0,-2.12607225932998,0,0,0,0,0,0,0,0,2.89553511021709,0,0,-2.22504601041678,0,0,0,0,3.68246517372228,4.27604700864346,0,0,0,-2.71236699792589,0,0,-3.15449113282298,0,0,0,4.97863741475706,3.8538927392203,0,0,0,0,4.69795744918071,-3.38312176970169,5.4637389140749,0,0,5.85973879331566
"SRR2142186",0,4.77302796620795,-2.49571659867012,-3.91542063142539,0,0,-2.67759252834021,0,0,0,0,0,0,-2.61069682476841,0,0,0,-2.89415675518211,0,0,0,0,4.32270795018963,0,0,0,-2.30045341400958,4.63772630105205,0,-3.01921455528652,0,0,-5.0128265450441,4.52185954365763,0,0,0,0,0,3.98450219350987,-2.86995889194529,5.22943300870772,0,0,4.97091461648332
"SRR2142187",0,0.384255428952795,0,0,-2.60520261174574,0,0,0,0,2.31455574023971,0,0,0,0,-2.87740681351345,0,-2.56867730042123,-2.79580479604553,0,0,0,4.51234328755476,0,0,0,0,0,0,0,0,4.98381479505016,5.05687989394431,-4.84247595479559,0,4.44907959257844,0,0,0,-2.78705354052026,0,0,0,0,-4.82731833559582,0
"SRR2142188",0,0.816830079482278,0,0,-2.50801676655649,0,0,0,0,1.92722375875526,0,0,0,0,-3.15996906460282,0,-2.74912667542481,-2.83243308036412,0,0,0,4.34401246591045,0,0,0,0,0,0,0,0,5.47322697023799,5.28593001631126,-4.90591800422948,0,4.76162707827869,0,0,0,-2.81821781723257,0,0,0,0,-4.88129644624267,0
"SRR2142189",0,4.75100965594746,0,0,-2.68683420102261,0,0,0,0,-2.68109794569238,0,0,0,-2.68699781050279,-2.6342018848468,0,-2.53315304636998,-3.32410583163193,0,0,0,4.6537333476849,0,-2.54576729002915,0,0,0,0,0,0,4.56257150194837,4.64379786200775,-5.7575201901225,4.65401672761716,4.38754977966069,4.40939829057742,0,0,-2.84183852220095,0,0,0,0,-4.92220870735851,0
"SRR2142190",0,5.20322529223026,-5.38756431171752,0,-2.55087392969175,0,0,0,0,-2.5972043578931,0,0,0,0,0,0,0,-3.40265239162376,0,0,0,4.41824324992899,-0.658911280024879,0,0,0,0,0,0,0,0,4.49848990551016,-5.8935668227881,0,0,0,0,0,-2.67545156077783,0,-2.49658006609012,0,0,-4.63401803645666,4.32420351963175
"SRR2142191",0,5.14368826530674,-5.38952873257583,0,0,0,-2.44280901776,0,0,-2.45008947256752,0,0,0,0,0,0,0,-3.49128177543172,0,0,0,0,-0.737404123929408,0,0,0,-2.41732459525666,4.23106933194774,0,0,0,4.24367944957658,-6.04707741858701,0,0,0,0,0,-2.61310739998899,4.18692901737041,-2.86981713472218,0,0,-4.52603478241514,4.97066908577056
"SRR2142192",0,4.49832322240256,-2.7628658591615,0,-2.69014494141926,0,0,0,0,0,0,0,0,0,0,0,0,-3.219963562525,0,0,0,4.65946771826257,4.78542404256516,-2.61518960880039,0,0,-2.54568489078361,0,-4.5020155574483,0,0,0,-5.57714048881378,0,0,4.52964127386845,-2.96902358974922,0,-2.75924588341757,4.40925557089765,0,0,5.14249970631619,-4.7791540606545,0
"SRR2142193",0,0,-2.87134440619664,0,0,0,0,0,0,-5.11217395258002,0,0,0,0,0,0,0,-3.31074587650082,0,0,0,0,4.97331439756127,-2.54218544830256,0,0,-2.80618281993071,0,0,0,0,-0.0706200819292213,-5.73438006904858,0,0,4.4031943587223,-2.6449475784786,0,-2.77422561393231,4.86045121944689,-3.19710386196823,0,4.58118358928121,-4.80509971498972,5.53754632600365
"SRR2142194",0,5.10891087336681,-2.60846049320646,-4.42656581643747,0,0,0,0,0,0,0,-4.44823085897978,0,0,0,0,-2.75128178215464,-3.42161388934343,0,0,0,0,4.51798610376976,0,0,0,0,0,0,0,0,0,-5.92640910022618,0,4.76535983263049,0,0,0,-2.60607104368653,0,-2.7842195040443,0,0,-4.51384745579912,4.82240964042895
"SRR2142195",0,4.77987165726768,-2.63708972811407,-4.4828086669366,0,0,0,0,0,0,0,-4.55561654112161,0,0,0,0,-2.83120072884891,-3.44603089047295,0,0,0,0,4.56757339321157,0,0,0,0,0,0,0,0,0,-5.96870058675096,0,4.90378350879235,0,0,0,-2.61964245752377,0,-2.64446864677439,0,0,-4.53735383409576,4.58035405523615
"SRR2142196",0,5.30837838734177,-2.62847010076611,-4.61738693489666,0,0,0,0,0,0,0,-4.85335109562174,0,0,0,0,-2.85957369771252,-3.46965490403183,0,0,0,0,4.55264376070259,0,0,0,-2.42263779936619,0,0,0,0,0,-6.00961857851365,0,4.9529269324257,0,0,0,-2.6488972768214,-4.1961317568391,-2.48042475074992,0,0,-4.58802466748551,4.29622169265024
"SRR2142197",0,0.835522896548671,-2.68631421876819,-4.66364267142704,0,0,0,0,0,0,0,-4.9375343103158,0,0,0,0,-2.89459600969766,-3.50312243954545,0,0,0,0,4.6528327120012,0,0,0,-2.46413242946646,0,0,0,0,0,-6.06758605042734,0,5.01358735618248,0,0,0,-2.70156124700072,-4.26800256441404,0,0,0,-4.67924133956439,0
"SRR2142198",0,5.71436344485361,-2.74021164144537,-4.68292979728581,0,0,0,0,0,0,0,-4.6413319167757,0,0,0,2.37130758139972,4.93069435661683,-3.50286660091567,0,0,0,0,4.74618578647508,0,0,0,0,0,0,0,0,0,-6.06714292492203,0,0,0,0,-4.12099263587106,-2.5152336908761,0,0,0,0,-4.35651254550639,0
"SRR2142199",0,5.39990976299287,-2.78236621489499,-4.72828227341686,0,0,0,0,0,0,0,-4.74369308991545,0,0,0,2.56302684140477,5.08134579602545,-3.54778101040014,0,0,0,0,4.81919964946122,0,0,0,0,0,0,0,0,0,-6.1449369641411,0,0,0,0,-4.25243737050916,-2.55783154024285,0,0,0,0,-4.43029418490278,0
"SRR2142200",0,0.913098670140314,-2.94932301602723,0,0,0,0,0,0,0,0,0,0,-2.6467366350333,0,0,2.51978565545927,-2.92733593411244,0,0,0,0,5.10837731169143,0,0,0,0,0,0,0,0,0,-5.07029456870485,4.58428232613156,4.91099721935425,0,0,0,-2.57151348774144,0,-3.11184439007072,0,0,-4.45399201311683,5.38987258885067
"SRR2142201",0,0.394384149340325,-3.01442814386704,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62898730155097,-2.97739154021863,0,0,0,0,5.22114270094327,-2.62239278910521,0,0,0,0,0,0,0,0,-5.15699342168442,0,5.16052599207119,4.54211754813248,0,0,-2.63831620553075,0,-2.96521874753761,0,0,-4.56969771441159,5.13590952629089
"SRR2142202",0,1.04252083513783,-2.6374022758732,0,0,0,0,0,0,0,0,0,0,0,0,5.90849961080747,5.29467411327478,-3.15370940348273,0,0,0,0,4.56811474181017,0,0,0,0,0,0,0,0,0,-5.46238491913982,0,0,0,0,0,-2.46306139168214,0,-3.1983711207684,0,0,-4.26614747255478,5.53974128263188
"SRR2142203",0,5.79975434902454,0,0,2.12298818357308,0,0,0,0,-3.13754691360969,0,0,0,-2.66706533988667,-2.5528087794314,0,0,0,0,0,0,5.24216103324083,0,0,0,0,0,0,0,-2.48992879669733,4.42159450798308,5.43439066550291,0,4.61949267578967,0,0,0,0,-2.78761196434876,0,0,-4.31268318310861,0,-4.82828555403894,0
"SRR2142204",0,5.28357016425267,0,0,-3.16135409814835,0,-2.50485880275806,0,0,-3.23409202013815,0,0,0,0,-2.54996817658186,0,0,0,0,0,0,5.47562591870904,0,0,0,4.60851435390076,0,-4.33854271216311,0,-2.71027058888361,4.41667443952354,5.60161169523234,0,0,0,0,0,0,-2.88165498495432,0,0,-4.69432636220603,0,-4.99117284382501,0
"SRR2142205",0,5.86323283015371,0,0,2.18062689931112,0,-5.21385198665681,0,0,-2.98455392473066,0,0,0,-2.6339153480513,0,0,0,0,0,0,0,5.01482656052596,0,0,0,0,0,-0.330179100450167,0,0,0,5.1693990355626,0,4.56207520566032,0,0,0,0,-2.86919366585126,0,0,0,0,-4.96958920600919,0
"SRR2142206",-3.23938592230489,0.941083626144959,0,0,-2.56286585254129,-3.09595389918033,0,0,0,0,0,0,5.61078100275543,2.39204359395788,0,0,0,0,0,5.36234945127131,0,4.43901386958484,0,0,0,4.62931753720966,0,0,0,0,0,0,0,4.43371814769638,0,0,0,0,0,0,0,0,0,0,0
"SRR2142207",-5.88634568231529,0.0335940344785492,0,0,-2.65782064593977,-3.04790871653622,0,0,0,0,0,0,1.79212064811489,0,0,0,-2.37893593829772,0,0,5.27913275387278,0,4.60348039617321,0,0,0,4.78505180258842,0,0,0,0,0,0,0,0,4.12043791308319,0,0,0,0,0,0,0,0,0,0
"SRR2142208",-3.32829408877084,5.45351835118594,0,0,-2.8398930639898,-3.08852141239192,0,0,0,-2.52285471395166,0,0,5.76477446428226,0,0,-2.48702100785234,0,0,0,5.3494760065272,0,4.91883907489279,0,0,0,0,4.91230921639601,0,0,0,0,4.36971254467892,0,0,0,0,-2.88418674370768,-4.30764674509141,0,0,0,0,4.99555797861833,0,0
"SRR2142209",1.91583048340111,5.13631070954746,0,0,-4.09554133727668,-3.76343482599862,0,0,0,-2.78490395174065,0,0,-3.74110971558073,0,0,0,0,0,0,6.51846032960375,0,0.00710506571567162,0,0,0,4.47479393389935,0,0,0,0,0,4.82359513861415,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR2142210",0,1.11035449043341,0,0,0,0,0,0,0,0,0,-4.8652351440116,0,-2.88099415348868,-3.46825294318579,0,0,0,0,0,0,0,0,0,0,0,-2.37665563135018,0,0,0,6.00719031109808,0,0,4.99002825015128,0,0,0,0,-4.58631713150666,-4.11648830559319,-2.30083225299189,0,0,-0.0780417680758545,3.98515836187513
"SRR2142211",0,1.10630360365793,0,0,0,0,0,0,0,0,0,0,0,-2.87927885845932,-3.48584536267079,-2.24644758501792,0,0,0,0,0,0,0,0,0,0,-2.3754069708805,0,0,0,6.03766127547416,0,0,4.98705727201046,0,0,0,-3.89096135379144,-4.65843596721328,-4.11432556221831,-2.31546901008431,0,0,-0.0466846230816764,4.01050996881723
"SRR2142212",0,0.459750681137849,0,0,0,0,0,0,0,0,0,-4.72643417270183,0,-2.76741162830343,-2.61587657181532,0,0,-2.78880910556943,0,0,0,0,0,0,0,0,0,0,0,0,4.53083112871324,0,-4.83035906345697,4.79329754567846,0,0,0,0,-2.44227353162002,0,-3.11692034004471,0,0,-4.23014184274655,5.3986643921023
"SRR2142213",0,0.733243131992118,0,0,-2.54920702881019,0,0,0,0,-2.83377686704395,0,0,0,-2.62826820425841,0,0,-2.64631870366983,-2.75378899883802,0,0,0,4.41535609291094,0,0,0,0,-2.5196373965375,0,0,0,0,4.90824551103347,-4.76970245931169,4.55229406569338,4.58355844777596,0,0,0,0,-4.36413998745352,-3.00386763797174,0,0,0,5.20285136817897
"SRR2142214",0,0.746973028704891,0,0,0,0,0,0,0,-2.93116261765906,4.39377866019072,0,0,-2.50454086249612,-2.83463411441956,0,0,-2.84970200991903,0,0,0,0,0,0,0,0,-2.63402955170611,0,0,0,4.90973030704268,5.07692257903208,-4.93582866761091,4.33799202347566,0,0,0,0,-2.551573107165,-4.56227301219285,0,0,0,4.41945426083618,0
"SRR2142215",0,0.929676700107538,0,0,0,0,0,0,0,0,0,0,0,-2.58197655413018,-2.84995372759285,0,0,-2.67471221239445,0,0,0,0,0,0,0,0,-2.6694018195778,0,0,0,4.93626465541113,0,-4.63273744749214,4.47211457570508,0,0,0,0,0,-4.62353957732556,-2.76252270602211,0,0,0,4.78482968389296
"SRR2142216",0,5.24388463429451,0,0,-2.71099264387677,0,0,0,0,-0.256422972469188,0,0,0,-2.79844301356589,-2.77393810794633,0,-2.60254043343346,0,0,0,0,4.69557699814005,0,0,0,0,0,0,0,0,4.80460174001453,-0.772995062526898,0,4.84704548158229,4.50773225945909,0,0,0,-2.69665550878638,0,0,0,0,-4.67074435172852,0
"SRR2142217",0,0.360147378179943,0,0,-2.71258035295039,0,0,0,0,-5.61270881682704,0,0,0,-2.92323749688985,-2.66999420406115,0,0,-2.75153024221267,0,0,0,4.69832699092319,0,0,0,0,0,0,0,0,4.62456561734833,-0.51553582910621,-4.76579017807464,5.06319586720369,0,0,0,0,-2.59235256243854,0,0,0,0,-4.49008634927493,0
"SRR2142218",0,0.749839996466931,5.07519150871225,0,-2.72953571577256,0,0,0,0,-5.69664437870828,0,0,0,-2.60016333680178,-2.67730662052262,0,0,-2.92358857002053,0,0,0,4.72769454079196,0,0,0,0,0,0,0,0,4.6372310941857,-0.245372570276454,-5.0638039437032,4.50361500731852,0,0,0,0,0,0,0,0,0,0,0
"SRR2142219",0,1.13697808236892,5.25198649057242,0,-2.82492458558928,0,0,0,0,-5.49599146753125,0,0,0,-2.73077645617868,-2.85149007295179,0,-2.6409398146103,0,0,0,0,4.89291290979108,0,0,0,0,0,0,0,0,4.93892568363079,-0.446694679600753,0,4.72984356621436,4.57424193863658,0,0,0,0,0,0,0,0,0,0
"SRR2142220",-2.97951241297341,-4.54430636263858,5.73457735309621,0,-2.81943718224956,0,0,0,0,-2.66105071823748,0,0,5.16066688105209,0,-2.73535953888766,0,-2.61830626262615,-3.05230606011085,0,0,0,4.88340844840508,0,0,0,0,0,0,0,0,4.7377816983216,4.60907504550497,-5.28674917636237,0,4.53503947664427,0,0,0,0,0,0,0,0,0,0
"SRR2142221",4.16458038363401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.28620682830132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69187719079766,0,0,0,0,0,0,0,0,0,0,0,0
"SRR2142222",0,-0.0496320645955602,0,0,-2.49192770802962,-3.00346304897508,0,0,0,0,0,0,0,0,0,0,-2.9048594961457,0,0,5.20215059948056,0,4.31614539909597,0,0,0,-5.35631377986764,0,0,0,-2.6251305288487,0,0,0,0,5.03136423617327,0,0,0,-2.84773591298527,0,0,4.54685945246611,0,4.93242328782903,0
"SRR2142223",0,-4.50383449221906,0,0,-2.53224874776293,-3.00304976957574,0,0,0,0,0,0,0,0,0,0,-2.90540434822249,0,0,5.20143477856319,0,4.38598348852806,0,0,0,-5.48265430203212,0,0,0,-2.67181313721411,0,0,0,0,5.0323079476529,0,0,0,-2.74256230930806,0,0,4.62771610198483,0,4.75025726264498,0
"SRR2142224",0,4.64099382684321,0,0,-2.6191629583869,0,0,0,0,0,0,0,0,-2.50155043397034,0,0,0,0,0,0,0,4.53652331722851,0,0,0,0,-3.06480377170128,0,0,0,0,0,0,4.33281244933261,0,0,0,0,-2.83078247608791,-5.30839584781534,2.60569419332164,0,0,4.90305907375989,4.88265409877617
"SRR2142225",0,0,0,0,-2.68747668279784,0,0,0,0,0,0,0,0,0,0,0,-2.54784119535228,0,0,0,0,4.65484615876252,0,0,0,-4.51464629200727,-3.11797225739237,0,0,0,0,0,0,0,-4.41299039996717,0,0,0,-2.74122895754981,-5.4004863663938,2.40489467201917,0,0,4.74794782965534,4.57416049730965
